TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,ID_MAQ,P_S9P118,P_S9P119,P_S9P120
9,170,19,19418,21440000,083458854,19418010,1,461130100,0,1
9,170,19,19418,21440000,083458854,19418010,2,9999999915,1,0
9,170,19,19418,21440000,083458866,19418010,1,432320300,1,0
9,170,19,19418,21440000,083458866,19418010,2,461130100,2,0
9,170,19,19418,21440000,083458877,19418010,1,461130100,1,1
9,170,19,19418,21440000,083458877,19418010,2,9999999915,1,1
9,170,19,19418,21440000,083458894,19418010,1,432320300,0,1
9,170,19,19418,21440000,083458894,19418010,2,9999999915,0,1
9,170,19,19418,21440000,083458894,19418010,3,461130100,0,1
9,170,19,19418,21440000,083458894,19418010,5,431100100,0,4
9,170,19,19418,21440000,083458899,19418010,1,461130100,1,0
9,170,19,19418,21440000,083458925,19418010,1,,,
9,170,19,19418,21440000,083458932,19418010,1,9999999915,1,0
9,170,19,19418,21440000,083458935,19418010,1,9999999915,0,1
9,170,19,19418,21490000,003432356,19418009,1,431100100,1,0
9,170,19,19418,21490000,003432356,19418009,2,493150101,1,0
9,170,19,19418,21490000,003432396,19418009,1,9999999915,0,1
9,170,19,19418,21490000,003432396,19418009,3,493150101,0,1
9,170,19,19418,21990000,003454109,19418009,1,431100100,1,0
9,170,19,19418,24310000,003456856,19418010,1,441230300,1,0
9,170,19,19418,24310000,003456856,19418010,3,432320300,1,0
9,170,19,19418,24410000,083452846,19418023,1,9999999915,1,0
9,170,19,19418,91440000,003432272,19418009,1,493150101,0,1
9,170,19,19418,91440000,003432272,19418009,3,432320300,0,1
9,170,19,19418,91440000,003432272,19418009,4,431100100,1,0
9,170,19,19418,99990000,083440565,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083532100,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083532100,19418017,3,493150103,1,0
9,170,19,19418,99990000,083532132,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083532153,19418017,1,432320300,1,0
9,170,19,19418,99990000,083532164,19418017,1,493150103,0,0
9,170,19,19418,99990000,083532176,19418017,1,493150103,1,0
9,170,19,19418,99990000,083532206,19418017,1,493150103,4,0
9,170,19,19418,99990000,083532207,19418017,1,493150103,1,0
9,170,19,19418,99990000,083532210,19418017,1,431100100,1,0
9,170,19,19418,99990000,083532212,19418017,1,493150103,0,0
9,170,19,19418,99990000,083532246,19418017,1,9999999915,2,0
9,170,19,19418,99990000,083540553,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540555,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540572,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540574,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540591,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540594,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540616,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083540624,19418017,1,493150103,1,0
9,170,19,19418,99990000,083544505,19418017,1,432320300,1,0
9,170,19,19418,99990000,083544519,19418017,1,432320300,1,0
9,170,19,19418,99990000,083544551,19418017,1,432320300,1,1
9,170,19,19418,99990000,083544567,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083544617,19418017,1,9999999915,0,1
9,170,19,19418,99990000,083544617,19418017,3,432320300,1,0
9,170,19,19418,99990000,083544622,19418017,1,432320300,1,0
9,170,19,19418,99990000,083544644,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083544644,19418017,3,432320300,1,0
9,170,19,19418,99990000,083557780,19418017,1,493150103,2,0
9,170,19,19418,99990000,083557784,19418017,1,493150103,2,0
9,170,19,19418,99990000,083557797,19418017,1,493150103,2,0
9,170,19,19418,99990000,083557797,19418017,2,493150104,1,0
9,170,19,19418,99990000,083557797,19418017,4,432320300,2,0
9,170,19,19418,99990000,083557808,19418017,1,493150103,2,0
9,170,19,19418,99990000,083557810,19418017,1,493150103,1,0
9,170,19,19418,99990000,083557810,19418017,3,461130100,1,0
9,170,19,19418,99990000,083557814,19418017,1,493150103,2,0
9,170,19,19418,99990000,083557877,19418017,1,432200900,1,1
9,170,19,19418,99990000,083557877,19418017,2,9999999915,1,1
9,170,19,19418,99990000,083557877,19418017,3,493150103,1,0
9,170,19,19418,99990000,083557877,19418017,4,432320300,2,0
9,170,19,19418,99990000,083557877,19418017,6,441230300,1,1
9,170,19,19418,99990000,083557890,19418004,1,461130100,1,1
9,170,19,19418,99990000,083557890,19418004,3,9999999915,1,0
9,170,19,19418,99990000,083557895,19418004,1,9999999915,1,0
9,170,19,19418,99990000,083570813,19418017,1,493150103,3,0
9,170,19,19418,99990000,083570814,19418017,1,493150103,3,0
9,170,19,19418,99990000,083570815,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570827,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570828,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570829,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570834,19418017,1,432320300,3,3
9,170,19,19418,99990000,083570839,19418017,1,493150103,2,1
9,170,19,19418,99990000,083570840,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570841,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570844,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570845,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570846,19418017,1,431100100,1,0
9,170,19,19418,99990000,083570846,19418017,2,493150103,2,0
9,170,19,19418,99990000,083570857,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570858,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570859,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570859,19418017,2,9999999915,1,0
9,170,19,19418,99990000,083570860,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570861,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570866,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570884,19418017,1,431100100,1,0
9,170,19,19418,99990000,083570884,19418017,2,493150103,1,0
9,170,19,19418,99990000,083570884,19418017,3,432320300,1,0
9,170,19,19418,99990000,083570894,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570894,19418017,3,431100100,1,0
9,170,19,19418,99990000,083570911,19418017,1,493150105,1,0
9,170,19,19418,99990000,083570912,19418017,1,493150103,1,0
9,170,19,19418,99990000,083570912,19418017,3,431100100,1,0
9,170,19,19418,99990000,083570913,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570915,19418017,1,432320300,1,0
9,170,19,19418,99990000,083570928,19418017,1,493150103,2,0
9,170,19,19418,99990000,083570928,19418017,3,431100100,1,0
9,170,19,19418,99990000,083570958,19418017,1,493150103,2,0
9,170,19,19418,99990000,083588064,19418017,1,432320300,1,0
9,170,19,19418,99990000,083588064,19418017,2,493150103,2,0
9,170,19,19418,99990000,083588104,19418017,1,432320300,0,2
9,170,19,19418,99990000,083588161,19418017,1,9999999915,2,2
9,170,19,19418,99990000,083588192,19418017,1,9999999915,1,0
9,170,19,19418,99990000,083588196,19418017,1,9999999915,1,1
9,170,19,19418,99990000,083760845,19418017,1,493150105,1,0
9,170,19,19418,99990000,083760848,19418017,1,493150103,1,0
9,170,19,19418,99990000,087544589,19418017,1,432320300,1,1
9,170,19,19418,99990000,089540565,19418017,1,493150102,1,0
9,170,19,19450,00010000,082064039,19450030,1,9999999915,0,1
9,170,19,19450,00010000,082064193,19450030,1,432200900,0,1
9,170,19,19450,00010000,082069660,19450049,1,9999999915,0,1
9,170,19,19450,00010000,082069722,19450038,1,441230401,1,0
9,170,19,19450,00010000,082069809,19450032,1,432200900,1,0
9,170,19,19450,00010000,082069941,19450069,1,441230401,0,1
9,170,19,19450,00010000,082069941,19450069,3,441230300,1,0
9,170,19,19450,00010000,082069941,19450069,4,432320300,1,0
9,170,19,19450,00010000,082128904,19450037,1,441230401,0,1
9,170,19,19450,00010000,082128974,19450034,1,441230300,1,0
9,170,19,19450,00010000,082128974,19450034,2,441499901,1,0
9,170,19,19450,00010000,082128974,19450034,3,441230401,1,0
9,170,19,19450,00010000,089000786,19450011,1,432200900,1,0
9,170,19,19450,00010000,089345090,19450019,1,,,
9,170,19,19450,00010001,022341987,19450069,1,9999999915,1,0
9,170,19,19450,00010001,022341987,19450069,3,441230401,0,1
9,170,19,19450,00010001,022341987,19450069,4,432320300,1,0
9,170,19,19450,00010001,022344573,19450019,1,,,
9,170,19,19450,00010001,022349828,19450010,1,9999999915,1,2
9,170,19,19450,00010001,022349828,19450010,3,441230401,1,0
9,170,19,19450,00010001,022349828,19450010,4,432200900,1,0
9,170,19,19450,00010001,022350798,19450030,1,432200900,0,1
9,170,19,19450,00010001,022353031,19450066,1,441230401,1,0
9,170,19,19450,00010001,022355326,19450050,1,,,
9,170,19,19450,00010001,022355714,19450037,1,441230401,0,1
9,170,19,19450,00018651,022352242,19450030,1,9999999915,0,1
9,170,19,19450,00020000,081873305,19450029,1,9999999915,1,0
9,170,19,19450,00020000,081873305,19450029,3,441230401,1,0
9,170,19,19450,00020000,081873305,19450029,4,441230300,1,0
9,170,19,19450,00020000,081873305,19450029,5,432320300,1,0
9,170,19,19450,00020000,082064228,19450030,1,432200900,0,1
9,170,19,19450,00020000,082128911,19450066,1,9999999915,0,1
9,170,19,19450,00020000,082128911,19450066,3,432320300,0,1
9,170,19,19450,00020000,082128929,19450018,1,9999999915,1,0
9,170,19,19450,00020000,083686922,19450049,1,9999999915,1,0
9,170,19,19450,00020000,089000789,19450011,1,,,
9,170,19,19450,00020000,089129866,19450009,1,,,
9,170,19,19450,00020001,022343054,19450015,1,441230401,0,1
9,170,19,19450,00020001,022353200,19450030,1,432200900,0,1
9,170,19,19450,00020001,022355712,19450066,1,432320300,0,1
9,170,19,19450,00020001,022355712,19450066,2,9999999915,0,1
9,170,19,19450,00029763,022351256,19450018,1,9999999915,1,0
9,170,19,19450,00030000,082064110,19450057,1,432200900,0,1
9,170,19,19450,00030000,082064110,19450057,2,441230300,0,1
9,170,19,19450,00030000,082064256,19450023,1,9999999915,2,0
9,170,19,19450,00030000,082064263,19450051,1,441230300,1,0
9,170,19,19450,00030000,082064263,19450051,2,441230401,1,0
9,170,19,19450,00030000,082064263,19450051,4,432320300,1,0
9,170,19,19450,00030000,082064263,19450051,5,432200900,1,0
9,170,19,19450,00030000,082069636,19450049,1,9999999915,2,0
9,170,19,19450,00030000,082128926,19450018,1,441230300,1,0
9,170,19,19450,00030000,082128938,19450018,1,432320300,1,0
9,170,19,19450,00030000,082128938,19450018,2,441230300,1,0
9,170,19,19450,00030000,082128938,19450018,4,432200900,1,0
9,170,19,19450,00030000,082129076,19450070,1,9999999915,1,0
9,170,19,19450,00030000,089002665,19450030,1,,,
9,170,19,19450,00030001,022344570,19450019,1,,,
9,170,19,19450,00030001,022346568,19450051,1,441230401,1,0
9,170,19,19450,00030001,022346568,19450051,3,441230300,1,0
9,170,19,19450,00030001,022346568,19450051,4,432320300,1,0
9,170,19,19450,00030001,022346568,19450051,5,432200900,1,0
9,170,19,19450,00030001,022346569,19450023,1,9999999915,2,0
9,170,19,19450,00030001,022351257,19450018,1,441230300,1,0
9,170,19,19450,00030001,022354646,19450057,1,441230300,0,1
9,170,19,19450,00030001,022354646,19450057,3,432200900,0,1
9,170,19,19450,00031202,022344572,19450019,1,471500200,1,0
9,170,19,19450,00032220,022351258,19450018,1,441230300,1,0
9,170,19,19450,00032220,022351258,19450018,3,432320300,1,0
9,170,19,19450,00032220,022351258,19450018,4,432200900,1,0
9,170,19,19450,00034792,022344571,19450019,1,,,
9,170,19,19450,00040000,081873408,19450011,1,9999999915,0,1
9,170,19,19450,00040000,082064123,19450057,1,439220400,1,0
9,170,19,19450,00040000,082064123,19450057,2,9999999915,1,0
9,170,19,19450,00040000,082064231,19450008,1,9999999915,2,0
9,170,19,19450,00040000,082069659,19450049,1,9999999915,0,1
9,170,19,19450,00040000,083686980,19450025,1,441499901,0,1
9,170,19,19450,00040000,089129658,19450025,1,,,
9,170,19,19450,00040001,022349838,19450017,1,9999999915,1,0
9,170,19,19450,00040001,022352076,19450015,1,9999999915,1,0
9,170,19,19450,00040001,022352076,19450015,3,9999999915,1,0
9,170,19,19450,00040001,022353197,19450008,1,9999999915,2,0
9,170,19,19450,00040001,022353426,19450011,1,441230401,1,0
9,170,19,19450,00040001,022355719,19450058,1,9999999915,1,0
9,170,19,19450,00050000,081873298,19450041,1,441230300,1,0
9,170,19,19450,00050000,082064137,19450057,1,441230401,1,0
9,170,19,19450,00050000,082064235,19450051,1,441230401,0,1
9,170,19,19450,00050000,082064235,19450051,3,432200900,2,0
9,170,19,19450,00050000,082064277,19450055,1,9999999915,1,0
9,170,19,19450,00050001,022346536,19450031,1,441500300,0,1
9,170,19,19450,00050001,022349274,19450070,1,9999999915,0,1
9,170,19,19450,00050001,022353195,19450051,1,499120300,1,0
9,170,19,19450,00050001,022353195,19450051,3,441500300,1,0
9,170,19,19450,00050001,022353195,19450051,4,441230401,0,1
9,170,19,19450,00050001,022353713,19450025,1,9999999915,0,1
9,170,19,19450,00050001,022354645,19450057,1,441230401,1,0
9,170,19,19450,00050001,022354645,19450057,3,441230401,1,0
9,170,19,19450,00053551,022355263,19450042,1,,,
9,170,19,19450,00055323,022353457,19450041,1,441230300,1,0
9,170,19,19450,00060000,082064158,19450030,1,432200900,0,1
9,170,19,19450,00060000,082064158,19450030,2,9999999915,0,1
9,170,19,19450,00060000,082064203,19450030,1,9999999915,2,0
9,170,19,19450,00060000,083686867,19450071,1,441500300,2,0
9,170,19,19450,00060000,083686867,19450071,3,432200900,1,0
9,170,19,19450,00060000,083686965,19450055,1,432200900,1,0
9,170,19,19450,00060000,083686965,19450055,2,441500300,0,2
9,170,19,19450,00060000,083686965,19450055,3,441230401,1,0
9,170,19,19450,00060000,083686965,19450055,4,441230300,1,0
9,170,19,19450,00060001,022346595,19450030,1,9999999915,2,0
9,170,19,19450,00060001,022352258,19450030,1,499120300,0,1
9,170,19,19450,00070000,081129699,19450071,1,,,
9,170,19,19450,00070000,082064115,19450008,1,9999999915,0,1
9,170,19,19450,00070000,082064115,19450008,3,441230300,0,1
9,170,19,19450,00070000,082069840,19450023,1,9999999915,4,0
9,170,19,19450,00070000,082069840,19450023,3,441230401,1,0
9,170,19,19450,00070001,022345858,19450015,1,441230401,0,1
9,170,19,19450,00078611,022346079,19450036,1,9999999915,1,0
9,170,19,19450,00078611,022346079,19450036,3,9999999915,1,0
9,170,19,19450,00080000,081873415,19450011,1,432200900,1,0
9,170,19,19450,00080000,082064113,19450048,1,9999999915,1,0
9,170,19,19450,00080000,082064148,19450030,1,9999999915,0,1
9,170,19,19450,00080000,082069693,19450032,1,441230401,1,0
9,170,19,19450,00080001,022353915,19450056,1,441230401,0,1
9,170,19,19450,00080001,022353985,19450063,1,441230401,1,0
9,170,19,19450,00080001,022354963,19450022,1,461130100,0,1
9,170,19,19450,00080001,022354963,19450022,3,441230401,1,0
9,170,19,19450,00080001,022354963,19450022,4,432200900,1,0
9,170,19,19450,00080001,022355774,19450074,1,9999999915,3,0
9,170,19,19450,00080001,022355774,19450074,3,461130100,1,0
9,170,19,19450,00081858,022347135,19450011,1,461130100,1,0
9,170,19,19450,00090000,081129878,19450003,1,,,
9,170,19,19450,00090000,082069631,19450049,1,441230300,1,0
9,170,19,19450,00090000,082069631,19450049,3,9999999915,1,0
9,170,19,19450,00090000,082069631,19450049,4,432320300,1,0
9,170,19,19450,00090000,083686973,19450025,1,9999999915,0,2
9,170,19,19450,00090001,022343069,19450016,1,441980200,0,1
9,170,19,19450,00090001,022345862,19450015,1,441230401,1,0
9,170,19,19450,00090001,022353706,19450025,1,441230300,1,0
9,170,19,19450,00100000,082064149,19450023,1,432200900,1,0
9,170,19,19450,00100000,082064210,19450030,1,9999999915,1,0
9,170,19,19450,00100000,082064274,19450051,1,9999999915,0,1
9,170,19,19450,00100000,082069619,19450028,1,9999999915,0,1
9,170,19,19450,00100000,082069623,19450028,1,9999999915,1,0
9,170,19,19450,00100000,082069630,19450028,1,9999999915,1,0
9,170,19,19450,00100000,082069632,19450028,1,9999999915,1,0
9,170,19,19450,00100000,082069633,19450028,1,9999999915,1,0
9,170,19,19450,00100000,082069634,19450028,1,9999999915,0,1
9,170,19,19450,00100000,082069769,19450032,1,432320300,0,1
9,170,19,19450,00100000,082069822,19450009,1,432200900,1,0
9,170,19,19450,00100000,082128939,19450018,1,9999999915,1,0
9,170,19,19450,00100000,082128939,19450018,3,441230300,1,0
9,170,19,19450,00100000,082128944,19450018,1,9999999915,3,0
9,170,19,19450,00100000,082129039,19450018,1,9999999915,1,0
9,170,19,19450,00100000,083686982,19450049,1,9999999915,1,0
9,170,19,19450,00100000,083686983,19450028,1,9999999915,1,0
9,170,19,19450,00100000,089686982,19450049,1,9999999915,1,0
9,170,19,19450,00100001,022349886,19450030,1,9999999915,1,0
9,170,19,19450,00100001,022351249,19450018,1,9999999915,1,0
9,170,19,19450,00100001,022351249,19450018,3,441230300,1,0
9,170,19,19450,00100001,022353708,19450010,1,9999999915,1,0
9,170,19,19450,00100001,022353708,19450010,3,432200900,1,0
9,170,19,19450,00106390,022343154,19450018,1,9999999915,1,0
9,170,19,19450,00107896,022355441,19450018,1,9999999915,2,0
9,170,19,19450,00107896,022355441,19450018,3,441230300,1,0
9,170,19,19450,00110000,081129695,19532011,1,,,
9,170,19,19450,00110000,081873380,19450011,1,9999999915,0,1
9,170,19,19450,00110000,081873380,19450011,3,441230300,0,1
9,170,19,19450,00110000,081873380,19450011,4,432200900,1,0
9,170,19,19450,00110000,082069828,19450009,1,9999999915,0,1
9,170,19,19450,00110000,082069841,19450023,1,9999999915,2,0
9,170,19,19450,00110000,082069841,19450023,3,432200900,0,1
9,170,19,19450,00110000,083686972,19450071,1,441500300,1,0
9,170,19,19450,00110001,022349268,19450070,1,9999999915,0,1
9,170,19,19450,00116566,022353609,19450011,1,9999999915,0,1
9,170,19,19450,00116566,022353609,19450011,3,441230300,0,1
9,170,19,19450,00116566,022353609,19450011,4,432200900,1,0
9,170,19,19450,00120000,081129865,19450051,1,,,
9,170,19,19450,00120000,082064143,19450030,1,9999999915,1,0
9,170,19,19450,00120000,082064150,19450030,1,432200900,1,0
9,170,19,19450,00120000,082064150,19450030,2,9999999915,1,0
9,170,19,19450,00120000,082064159,19450030,1,9999999915,1,0
9,170,19,19450,00120000,082064161,19450030,1,432200900,1,0
9,170,19,19450,00120000,082064171,19450008,1,9999999915,0,1
9,170,19,19450,00120000,082064191,19450030,1,432200900,0,1
9,170,19,19450,00120000,082064192,19450030,1,432200900,0,1
9,170,19,19450,00120000,082064208,19450023,1,9999999915,0,1
9,170,19,19450,00120000,082064216,19450030,1,9999999915,1,0
9,170,19,19450,00120000,082064225,19450030,1,432200900,1,1
9,170,19,19450,00120000,082064237,19450030,1,432200900,1,0
9,170,19,19450,00120000,082064237,19450030,2,9999999915,1,0
9,170,19,19450,00120000,082069664,19450049,1,9999999915,0,2
9,170,19,19450,00120000,082069664,19450049,3,441230300,0,1
9,170,19,19450,00120000,082069838,19450009,1,9999999915,0,1
9,170,19,19450,00120000,083686868,19450071,1,432200900,1,0
9,170,19,19450,00120001,022346570,19450030,1,9999999915,0,0
9,170,19,19450,00120001,022346570,19450030,3,432200900,1,0
9,170,19,19450,00120029,022350804,19450023,1,9999999915,1,1
9,170,19,19450,00124712,022350802,19450030,1,432200900,1,0
9,170,19,19450,00124946,022346587,19450030,1,9999999915,1,0
9,170,19,19450,00130000,082064215,19450030,1,9999999915,0,1
9,170,19,19450,00130000,082064215,19450030,3,441230300,0,1
9,170,19,19450,00130000,082064215,19450030,4,432200900,0,1
9,170,19,19450,00130000,082064217,19450030,1,9999999915,1,0
9,170,19,19450,00130000,082069690,19450032,1,441230401,1,0
9,170,19,19450,00130000,082069690,19450032,2,9999999915,5,0
9,170,19,19450,00130000,082069690,19450032,4,441230300,2,0
9,170,19,19450,00130000,082069690,19450032,5,432320300,1,1
9,170,19,19450,00130000,082069830,19450023,1,9999999915,1,0
9,170,19,19450,00130000,082069831,19450023,1,432200900,1,0
9,170,19,19450,00130001,022341865,19450015,1,441230401,1,0
9,170,19,19450,00130001,022349880,19450030,1,9999999915,1,0
9,170,19,19450,00130001,022353024,19450015,1,,,
9,170,19,19450,00138546,022349896,19450030,1,9999999915,0,1
9,170,19,19450,00138546,022349896,19450030,3,441230300,0,1
9,170,19,19450,00138546,022349896,19450030,4,432200900,0,1
9,170,19,19450,00140000,082064178,19450008,1,9999999915,0,1
9,170,19,19450,00140000,082064211,19450030,1,432200900,0,1
9,170,19,19450,00140000,082064241,19450030,1,9999999915,1,0
9,170,19,19450,00140000,082069618,19450028,1,9999999915,0,1
9,170,19,19450,00140000,082069821,19450023,1,441230300,0,1
9,170,19,19450,00140000,082069821,19450023,3,432200900,1,1
9,170,19,19450,00140000,082069827,19450009,1,9999999915,1,0
9,170,19,19450,00140001,022349877,19450030,1,9999999915,1,0
9,170,19,19450,00148427,022349904,19450030,1,432200900,0,1
9,170,19,19450,00150000,081129951,19450030,1,,,
9,170,19,19450,00150000,082064130,19450057,1,9999999915,1,0
9,170,19,19450,00150000,082069663,19450049,1,9999999915,1,0
9,170,19,19450,00150000,082069815,19450009,1,432200900,1,0
9,170,19,19450,00150000,082069815,19450009,2,9999999915,0,1
9,170,19,19450,00150000,082129123,19450043,1,9999999915,0,1
9,170,19,19450,00150001,022354635,19450057,1,9999999915,1,0
9,170,19,19450,00160000,081345037,19450052,1,9999999915,0,1
9,170,19,19450,00160000,083686842,19450052,1,,,
9,170,19,19450,00160000,083686850,19450052,1,9999999915,1,0
9,170,19,19450,00160000,083686896,19450052,1,9999999915,0,1
9,170,19,19450,00160000,089686842,19450052,1,9999999915,0,1
9,170,19,19450,00160001,022351400,19450006,1,441230401,1,0
9,170,19,19450,00160001,022351400,19450006,3,432200900,0,1
9,170,19,19450,00170000,082064183,19450030,1,432200900,0,1
9,170,19,19450,00170000,082064214,19450030,1,9999999915,1,0
9,170,19,19450,00170000,082069666,19450049,1,9999999915,0,1
9,170,19,19450,00170000,082069804,19450009,1,9999999915,1,0
9,170,19,19450,00170000,082069843,19450023,1,441230300,2,0
9,170,19,19450,00170000,082069843,19450023,2,9999999915,3,0
9,170,19,19450,00170000,089069666,19450049,1,9999999915,0,1
9,170,19,19450,00170001,022349897,19450030,1,9999999915,1,0
9,170,19,19450,00180000,081129952,19450030,1,,,
9,170,19,19450,00180000,082069691,19450032,1,441230401,0,1
9,170,19,19450,00180000,082069691,19450032,2,9999999915,2,0
9,170,19,19450,00180000,082069691,19450032,4,441230300,1,0
9,170,19,19450,00180000,082069691,19450032,5,432320300,1,0
9,170,19,19450,00180000,082069826,19450009,1,9999999915,1,0
9,170,19,19450,00190000,082064284,19450023,1,432200900,1,0
9,170,19,19450,00190000,082064296,19450009,1,432200900,1,0
9,170,19,19450,00190000,082064296,19450009,2,9999999915,0,1
9,170,19,19450,00190000,082064297,19450009,1,9999999915,0,1
9,170,19,19450,00190001,022346541,19450057,1,441230401,0,1
9,170,19,19450,00190001,022346541,19450057,3,432200900,0,1
9,170,19,19450,00190001,022347417,19450015,1,441230401,1,0
9,170,19,19450,00197367,022352246,19450009,1,9999999915,0,1
9,170,19,19450,00200001,022346312,19450050,1,441230401,4,2
9,170,19,19450,00210000,082064017,19450030,1,441230300,1,0
9,170,19,19450,00210000,082064017,19450030,2,9999999915,1,0
9,170,19,19450,00210000,082064017,19450030,4,432200900,0,1
9,170,19,19450,00210000,082064239,19450030,1,432200900,0,1
9,170,19,19450,00210000,082064287,19450009,1,9999999915,1,0
9,170,19,19450,00210000,089064180,19450030,1,,,
9,170,19,19450,00210001,022346574,19450030,1,432200900,0,1
9,170,19,19450,00210001,022350799,19450030,1,9999999915,0,1
9,170,19,19450,00210001,022353021,19450059,1,,,
9,170,19,19450,00210001,022353709,19450010,1,9999999915,1,0
9,170,19,19450,00211677,022349895,19450009,1,9999999915,1,0
9,170,19,19450,00220000,082064156,19450008,1,441500300,1,0
9,170,19,19450,00220000,082064177,19450008,1,9999999915,0,1
9,170,19,19450,00220000,082064276,19450032,1,471500200,1,0
9,170,19,19450,00220001,022346538,19450057,1,9999999915,1,0
9,170,19,19450,00220001,022346538,19450057,3,441230300,0,1
9,170,19,19450,00220001,022346538,19450057,4,432200900,1,0
9,170,19,19450,00220001,022350794,19450008,1,9999999915,0,1
9,170,19,19450,00220001,022354925,19450016,1,,,
9,170,19,19450,00230000,082064247,19450051,1,9999999915,0,1
9,170,19,19450,00230000,082064250,19450009,1,432200900,1,0
9,170,19,19450,00230000,082064250,19450009,2,9999999915,0,1
9,170,19,19450,00230000,082064269,19450051,1,9999999915,1,0
9,170,19,19450,00230000,082064273,19450051,1,9999999915,1,0
9,170,19,19450,00230000,082069807,19450032,1,441230401,1,0
9,170,19,19450,00230000,082069807,19450032,2,493150101,1,0
9,170,19,19450,00230000,082069807,19450032,4,441230300,1,0
9,170,19,19450,00230001,022349899,19450051,1,9999999915,1,0
9,170,19,19450,00240000,082064226,19450030,1,441230401,1,0
9,170,19,19450,00240000,082064226,19450030,2,9999999915,1,1
9,170,19,19450,00240000,082064226,19450030,4,432200900,0,1
9,170,19,19450,00240000,082069772,19450023,1,9999999915,0,1
9,170,19,19450,00240001,022349879,19450030,1,9999999915,0,1
9,170,19,19450,00240001,022349879,19450030,3,9999999915,1,0
9,170,19,19450,00240001,022349879,19450030,4,441230401,1,0
9,170,19,19450,00240001,022349879,19450030,5,432200900,0,1
9,170,19,19450,00260000,082069653,19450069,1,9999999915,0,1
9,170,19,19450,00260000,082069953,19450069,1,9999999915,0,1
9,170,19,19450,00270000,082064246,19450009,1,432320300,1,0
9,170,19,19450,00270000,082069681,19450055,1,441500300,0,1
9,170,19,19450,00270000,082069952,19450043,1,9999999915,1,0
9,170,19,19450,00270001,022349901,19450009,1,432320300,1,0
9,170,19,19450,00280000,082069680,19450055,1,441500300,1,0
9,170,19,19450,00280000,083686804,19450028,1,9999999915,1,0
9,170,19,19450,00280000,083686930,19450049,1,9999999915,0,1
9,170,19,19450,00284352,022346519,19450010,1,432200900,1,0
9,170,19,19450,00290000,081345002,19450054,1,9999999915,1,0
9,170,19,19450,00290001,022355936,19450054,1,9999999915,1,0
9,170,19,19450,00300000,082064275,19450057,1,9999999915,1,1
9,170,19,19450,00300000,082069654,19450055,1,441500300,0,1
9,170,19,19450,00300000,082069919,19450069,1,9999999915,1,0
9,170,19,19450,00310000,081129953,19450030,1,,,
9,170,19,19450,00310000,082069638,19450049,1,9999999915,1,0
9,170,19,19450,00310000,083686905,19450049,1,9999999915,0,1
9,170,19,19450,00310748,022348165,19450043,1,9999999915,0,1
9,170,19,19450,00320000,082064139,19450008,1,432200900,1,0
9,170,19,19450,00320000,082064157,19450030,1,432200900,1,0
9,170,19,19450,00320000,082064195,19450030,1,441230300,1,0
9,170,19,19450,00320000,082064195,19450030,2,9999999915,1,1
9,170,19,19450,00320000,082064195,19450030,4,432200900,1,0
9,170,19,19450,00320000,082069832,19450055,1,441500300,1,0
9,170,19,19450,00320000,082069939,19450069,1,9999999915,1,0
9,170,19,19450,00320001,022341984,19450069,1,9999999915,1,0
9,170,19,19450,00330000,082064188,19450030,1,432200900,1,0
9,170,19,19450,00340000,081129004,19450043,1,,,
9,170,19,19450,00340000,082069814,19450009,1,441230401,0,1
9,170,19,19450,00340001,022341926,19450043,1,,,
9,170,19,19450,00350000,082064222,19450030,1,432200900,1,0
9,170,19,19450,00350000,082064222,19450030,2,441230401,1,0
9,170,19,19450,00350000,082128999,19450072,1,441230300,1,0
9,170,19,19450,00350001,022350805,19450030,1,9999999915,1,0
9,170,19,19450,00350001,022350805,19450030,3,441230401,1,0
